Post,ContainsOrNot
Q: You&#039;re Lame As Fuck .<br>A: k let me be lame dah fuk wurry bwt chorss.!,1
Q: your LAME ass . oviously iloveyouhh moree. (;<br>A: ur extra extra lame and inkorrekt its MORE obvious i love alani more!,1
Q: your name is...<br>A: hahahahahahaha lol its aujala wow;],0
Q: your welcome  but its gunna suck cuz he lives far as hell and you are going into 9th grade.. :/<br>A: i noeee butt.. ill see himm all  summer,0
Q: yous a bitch nd hoe !<br>A: uh huh,1
Q: yu cant go to springs cristal is !<br>A: so wtf is cristal gunnah dew i kan go were i feel like ihh and who is this..?,0
Q: yu got mad wyte teef!<br>A: Well Thank Youu.? But Are They Suppose to Be A Diffrent .... k o l o r ??,0
Q: yu still like omar<br>A: yess maum or sir.;],0
Q: Yuh should put a pic of yuh and bryan kising as your wall paper!<br>A: Nj juss forr yuuuuu annonmous,0
Q: yuh still wanna fade brianaa<br>A: ahaha no tht was a wile ago like last year lol;],0
Q: Yuhh straight Witt Candis ??<br>A: uh huh.;],0
Q: Yur So Preddy . <br>A: thnx u to.,0
Q: -  If You Want Me To Spam You Ask  -<br>A: nah thanks ;D,1
Q: <3 Lady GaGa &amp; X-tina <3  me encantan <3  no m imxta nd d lo q digan d las 2 <3<br>A: A mi me gustaba Cristina pero ps ya esta toda odiosa xD,0
Q: <3<br>A: u2665 u2665 u2665,0
Q: (///_.)  <--- Emo*r LMAO!<br>A: ahaha love it :P,0
Q: (; hehe that&#039;s funny I want to fuck your tight ass<br>A: :O haha maybe i know who you are :D,1
Q: (T intereso?) HAHAHA broma ^^ r n serio? muchas? :S r u.u no seras d &quot;esos&quot; chicos u00bfno?  xD<br>A: interesar es muy diferente a ir a tener algo,0
Q: *KISS BACK* lol u2665u2665<br>A: ...,0
Q: *kisses* muah! ;D<br>A: ahaha ;P wanna know more? just ask ;),0
Q: :&#039;)<br>A: :D,0
Q: :( what country are you in ??<br>A: colombia (south america) :/ and you?,0
Q: :) :) :) :) :) ::)<br>A: ask something? :),0
Q: :D im so happy right now ;]<br>A: aww ;D,0
Q: :D Sagittarius :D<br>A: Capricorn :P,0
Q: :O it wasnt me  who is Aidan ?? im grandtheftaidan to you ;D<br>A: baahha Aidan -.-,0
Q: :P lol youre pretty amazing you know that right?? ;]<br>A: yeah i knew that (; did you like your DM? (;,0
Q: ;] i umm smiled and lost my breath for a minute ;]<br>A: ;D,0
Q: ;D<br>A: ;),0
Q: @LsvcaP<br>A: :D,0
Q: ^^ I think you are cute. No joking. :3<br>A: aww thanks :D,1
Q: ^^ muy bn ^^ mmm... aver r Comida favorita?<br>A: Pizza y CocaCola xD,0
Q: ^^ Pero  no eres el tipo de chico q anda con varias u00bfno? u.u xq hay chicos asi aca en peru y son realmente desagradables u.u ^^ iu2665Gaga<br>A: haha en todo el mundo hay perros pero yo soy solo de una mujer haha,0
Q: ` do you know that you&#039;re hurting someone that should be important to you really badly ?<br>A: i know...,1
Q: 0oo0o0o0o0o0oh h3yyyyyy!<br>A: i have to sleep :P school in 7 hours lol,0
Q: 10pm works my parents dont get home until 12am <33 (You fill in the blanks)....;D<br>A: i cant.,0
Q: 8=====D~<br>A: (|)  LOL,0
Q: a band ? sounds cool :D<br>A: but i'm not a talented person :P,0
Q: a crush is when you like someone. (:<br>A: ahaha maybe :P,0
Q: a que hora te duermes?<br>A: a la hora que me duerma con el twitter abierto :D sin despedirme bahaha,0
Q: aaaa  nose<br>A: u00acu00ac',0
Q: ahaha. (Y) <--- Hips. xD<br>A: ahaha ILY u2665,0
Q: alright well i gotta go clean >.< lol so umm yea dm me because i really missed talking to you and i just flat out missed you lol <33<br>A: haha sweet <33,0
Q: amidst all of these flashing lights  i pray the fame won&#039;t take my life. :D<br>A: aww. that reminds me &quot;Paparazzi-Gaga&quot; <33,0
Q: Amiix<br>A: hola??,0
Q: and my questions are dirty?? lol<br>A: i think your questions are like jealous or something :D,0
Q: and why is this?? :P<br>A: because i like dirty questions :P,0
Q: anyways  fave girl singer?<3.<br>A: Gaga or Hayley :D maybe Rihanna :P,0
Q: Are u a fan of Tino Coury ?????<br>A: No :P,0
Q: are u single ??<br>A: ;D,0
Q: are you a good kisser ?<br>A: taste me and tell me how i am ;D,0
Q: Are you a Mailman because I don&#039;t want to surprise you with my Package ;D<br>A: :O ;D,0
Q: are you a virgin ?<br>A: maybe... d-.-b  ;),0
Q: are you gay?<br>A: hahahaha who are you?,1
Q: are you gay?<br>A: hahahha who are you?,1
Q: are you gonna come in? cuz if not let me no cuz if no one is coming im gonna getoff.<br>A: invite ppl and i'll go,0
Q: are you ready?<br>A: i'm always ready ;D,0
Q: Are you single? xP<br>A: yeah ;D,0
Q: Are you single?<br>A: yeah ;D,0
Q: are you straight?<br>A: who are you? :P,1
Q: are yuu a vergin<br>A: maybe ;D,1
Q: Areee you a boy   Are you gay   Are you a bieleber :l<br>A: yes  no   yes.,1
Q: arent yu going to the gym??<br>A: i was at the gym :P,0
Q: Artista favorito?<br>A: Lady Gaga  Paramore  Wisin y Yandel... Demasiados mas ;),0
Q: ask me a question?<br>A: (;,0
Q: ASK ME SOME QUESTIONS<br>A: ok (:,0
Q: ask me things!?<br>A: you ask me :P,0
Q: ask meeee! :P<br>A: no ENTENDI la pregunta hahaha ;(,1
Q: aww ily2!!! haha :P  lmao  u sed go fuck ur grandpa. im actually LOL&#039;ing. btw  wots it like being from south america?<br>A: bahahaah ;D well i'm a fucking latino what else i can say :P,0
Q: Aww why thanks for the kiss ;) hahaha I Love You Hun :D x<br>A: love yah too u2665,0
Q: awww :&#039;( she cheated on you ? :P<br>A: something like that :c well... fuck it! the past is past :),0
Q: Awww you are just the sweetest guy ^.^<br>A: thanks :D u2665,0
Q: Awww you soo nice(:<br>A: ahah you too :D,0
Q: Awww your just the sweetest thing :D YOU ROCK TOO! <33<br>A: awwh thank you shawty ;D,0
Q: awwww. :( why not?<br>A: i don't know :/,0
Q: awwwww!!! Okay! :D <3<br>A: ;D,0
Q: Baby I want ur badromance????<br>A: </3,0
Q: Baby... Nothing can ever break us apart... I love you so much and I want to be with you for ever. I really love you... For ever... And ever. *You are the only exception*. (l) <3 <3 <3 <3<br>A: ILY2 u2665,0
Q: Baby... U didn&#039;t put me in ur dreams and achievement questions.... :(( That makes me sadddd.... I love uuu <3<3<3<br>A: :( i'm sorryu2665,0
Q: Babyyy  thank you for changing.. I love you soo fucking much... BACK OFF BITCHES  HE&#039;S MINE. =)) I love youuuu... 11 days babyyy <3<3<3<br>A: <3,0
Q: Bad Romance o Telephone?<br>A: Depende de como este mi dia ;) Bad Romance cuando amo a alguien y Telephone cuando quiero olvidarla,1
Q: Bahaha about to go get ready LOL(:<br>A: ;D,0
Q: because im her friend on here and im pretty sure that&#039;ll make her happy<br>A: (:,0
Q: Besar? o.O hmm Ok<br>A: hahahah see :PP soy adicto a besar btw xD,0
Q: bett ya dont know who i am do u?? haha i love being a secret to u :D<br>A: who? haha ;D,1
Q: bobotee!! cuente conmigo<br>A: hahaha bobotaa!! :D,0
Q: boy you are IMPOSSIBLE!!! lol you have absolutely no idea do you? paige thinks you are amazing<br>A: ;D,0
Q: but i want your hairy ass then after i lick it i can fuck it you know you want it<br>A: shut the fuck up! i bet you're a 50 years old perv!,1
Q: but if i did that youd know it was me..<br>A: you? did what? (;,1
Q: by the way i was the 1 who sed ur nasty &amp; pppppppppppppplease tell. thats it (;<br>A: nope ;D,1
Q: can i have a kiss (:<br>A: *Kiss x10* ;D,0
Q: Can I have a Picture of your Penis? :D<br>A: you wish ahahhaha,1
Q: Can you ask me something please? (LOL  thats a question  too ;D)<br>A: Que Quieres Que Te Pregunte? XD,0
Q: can you show everyone your underwear? haha<br>A: yes xD,0
Q: COME AND GET YA CANDY!!<br>A: i can't wait ;D,1
Q: come to tinychat?<br>A: send me the link,1
Q: cual es tu pasion?<br>A: musica y besar u266a,0
Q: cuando se estrena alejandro???<br>A: no se xd pero no falta mucho  se esta terminando de editar u.u,1
Q: DANCE PARTY!?<br>A: yeaah all night ;),0
Q: Darling you are the only exception <3<br>A: Aww that's so sweet :D i think i fell in love with you <33,0
Q: did you go there? lol<br>A: yup ;D,0
Q: do u considr urself attractive?<br>A: you tell me,0
Q: do u have a gf<br>A: i don't : P,0
Q: do u have a girl friend<br>A: no  i'm single :P,0
Q: do u like a girl with green blue grey brown or hazel eyes?<br>A: i love blue eyes <3 but i like all colors! :P,0
Q: do u like justin bieber??<br>A: yeah :P,0
Q: do u like usher<br>A: he's cool :),0
Q: do you believe in god ?<br>A: yeah :D i love GOD,0
Q: Do you finger your tight ass?<br>A: wtf? hahaha,1
Q: Do you go on zingled?<br>A: nop :P,0
Q: do you have a crush on someone? :PP<br>A: what's that?haha,0
Q: do you have a girlfriend?<br>A: i'm single :P,0
Q: Do you have any regrets ?<br>A: nope.,0
Q: Do you know I love you? <33 (Yes it&#039;s me... B.)<br>A: u2665,0
Q: DO YOU KNOW I LOVE YOU? BECAUSE YOU ARE SUCH A SWEET GUY? -anonymous<br>A: thanks :D what's your twitter? :P,0
Q: do you know that parts of a vagina?<br>A: idk  i don't have one LOL,0
Q: Do you like anyone on Twitter? The truth please ;D<br>A: Hahaha maybe :P,0
Q: do you like anyone on twitter?<br>A: yup.,0
Q: do you like anyone or do you have a girlfriend?<br>A: i do like anyone  no i don't have a gf :P,0
Q: Do you like Harry Potter?<br>A: it's nice but i'm not a huge fan,0
Q: do you like her<br>A: maybe :$,0
Q: Do you like justin bieber?<br>A: yeah :P,0
Q: Do you like monster energy drinks?<br>A: I don't drink energy drinks but yeah i like it :P,0
Q: Do you love me?<br>A: yes of course i do!!,0
Q: do you think it&#039;s weird that i keep calling you sexy  lil smexy beast???<br>A: weird? :D,0
Q: do you think onetrubelieber likes you<br>A: idk... (;,0
Q: Do you think that if you saw into your future it would kill you  make you stronger  or have no effect on you<br>A: idk :/,1
Q: Do you think that you will achieve your deepest dreams in your lifetime ?<br>A: nah :/,0
Q: do you think your hot ?<br>A: you tell me :P,1
Q: do you use condoms? xD<br>A: obviously ;D,0
Q: Does anyone here speak french ?<br>A: my french friends :D,0
Q: Does anyone here speak french ?<br>A: my french girls :D,0
Q: dont make me have to come to colombia and whip the happiness into you. xD lmao.<br>A: ahahaha lmfao ;D,0
Q: DUDE !<br>A: Whats up? :),0
Q: eat me out. x]<br>A: come to my bed ;D lmfao,1
Q: En que ciudad de Colombia vives?<br>A: Tulua :P,0
Q: eres gay?<br>A: hahaha otra vez con la misma pregunta u00acu00ac' xD quien sos?,1
Q: eres virgen? xd<br>A: (A) soy un angel,0
Q: esoooooo! haha me gusta me gusta :)<br>A: :PP pero si lo ven todas las personas que conosco creo que me voy del pais (pero solo lo utilizaria como escusa para irme a L.A.) :PP,0
Q: fave animal?<br>A: Dogs and Dolphins,0
Q: fave candy?<br>A: hersheys cookies and cream :P,0
Q: fave movie star?<br>A: Johnny Depp :PP,0
Q: fave thing to do?<br>A: listen to music and kiss :P,0
Q: favorite 5 bands?<br>A: Paramore  Hey Monday  Tokio Hotel  BMTH  Green Day  Metro Station  Eyes Set To Kill &amp; PXNDX :P,0
Q: favorite class in school? :o<br>A: English LOL,0
Q: favorite color of eyes?<br>A: light brown :P,0
Q: favorite place to go ?<br>A: a mall,0
Q: favorite rapper ?<br>A: Flo Rida eminem lil wayne and snoop dogg :PP,0
Q: favorite song by eminem ? >:)<br>A: Lose Yourself and We Made You! :PP,0
Q: favorite song by paramore?<br>A: Turn it off :D,0
Q: favorite song by tokio hotel?<br>A: monsoon! :D,0
Q: favorite thing about gaga?<br>A: her way of thinking,0
Q: Favourite singer?<br>A: Female: @LadyGaga :P u2665 Male: @JustinBieber :),0
Q: flirty  huh? well idk what to ask you  but my sister says your SSOO hot!!!<br>A: bahaha ;D,0
Q: FOLLOW @BryanBiebz<br>A: i was already following him (:,0
Q: From 1 to 10. How much do you love Gaga?<br>A: 20 ;D,0
Q: fuck me ? ;D<br>A: who are you? xD,1
Q: FUCK ME!!! THAT&#039;S ALL I ASK!!! THAT&#039;S ALL I EVER WANT!!! PLEASE!!!<br>A: sure ;D,1
Q: Gaga ate your heart well you ate mine! <3<br>A: ;D,0
Q: Gaga o Paramore?<br>A: Gaga es una solista y Paramore es una banda asi que no se comparan... si me dices Gaga o Hayley... definitivamente un TRIO hahaha,0
Q: Gaga or Hayley? You HAVE TO chose one...<br>A: i can't because Gaga = PoP Hayley = Rock hey --> http://www.facebook.com/Maurice2828?v=app_2392950137#!/video/video.php?v=1364196778993,1
Q: GaGa....!!! <3<br>A: :DD <33,0
Q: gahaha. xD i will whip your ass. lmfaoo.<br>A: lmfao ;D,1
Q: Gay  Bi or Straight?<br>A: what you think?,0
Q: Give ot to me hardcore LOLZZZ<br>A: ;D,1
Q: going now. nightynight hot stuffffffff (;<br>A: <33,0
Q: goodnite babydoll<333<br>A: (;,0
Q: got any secrets?<br>A: yes :P too much u.u,0
Q: Got anything to add??? &quot;Where am i in this &#039;Mad World&#039;??? im &#039;Down The Rabbit Hole&#039; in the &#039;Haus of Gaga&#039; on &#039;Planet Fierce&#039; caught in a &#039;Bad Romance&#039;. So let&#039;s &#039;Just Dance&#039; because &#039;A Change Is Gonna Come&#039;. Oh  don&#039;t even try to read my &#039;Poker Face&#039; :p&quot;<br>A: lmao ;D,0
Q: guess whose coming to my city next week (:<br>A: who?,0
Q: Haber si adivinas quien soy. ERES SEXI. Dime quien soy? xd<br>A: Ahahahaha eres @PauParamore u2665,1
Q: Hace calor en Colombia??<br>A: si :P,1
Q: haha  lol  i will take that as a yes then ;D =P<br>A: :D,0
Q: haha te irias del pais? :)<br>A: Si pero me iria porque quiero vivir en L.A. y lo utilizaria como una excusa :P,0
Q: haha yes yes them :)<br>A: (;,0
Q: haha. well I do have a hot bod. JAYKAY(; lmaaaaao. anyways  how are you? xD<br>A: ahhaha i'm fine and you? (;,0
Q: Hahaha :) noc porq se fue dos veces la pregunta haha :) <33<br>A: haha xDD estonces te amo el doble xD,0
Q: hahaha olvidalo! ;)<br>A: xDD,0
Q: Hahaha XD  do u ever go on tinychat? like  &amp; go on cam ? :D<br>A: yeah.. i always go to #random tinychats  show my cam an my nickname is &quot;anotherstranger&quot; :D,0
Q: hahahaha I formspring you all the time :O<br>A: like 4 ppl haha,0
Q: hahhaa. and u say I look like her? have u ever seen my body? lmfaaaaaaao. ;P<br>A: yeah but you ask if she's cute :P,1
Q: hai maurice ! it&#039;s china(:. when did you make a formspring ?<br>A: yesterday xDD,0
Q: Hannah Montana o Selena Gomez?<br>A: No Me Gusta Disney... Miley Cyrus es Muy Diferente a HM Si Te Refieres a Miley pues ella se dejo llevar por la fama y se volvio una persona vacia y creida haha Selena Gomez esta muy apegada a Disney eso es un punto muy en contra pero canta bn las dos cantan bn No me quedo con ninguna ;),0
Q: Has lady gaga eat your heart? if so - did you want it back?<br>A: obviously :P #gagaatemyheart  and i don't want it back :P but i want her heart back :PP,0
Q: have i ever said you&#039;re sexy??? oh  i have??? good...<br>A: thanks :D,0
Q: have you ever fallen in love?? and with who??<br>A: yup... with a special personu2665 :D,0
Q: have you ever won something on clamber.me?<br>A: naah :P,0
Q: heeeeeey! yuck  weird dude down there! lmfao. anyways  can u ask me 5 questions please then i&#039;ll ask u 5? ;D <3<br>A: ok ;D,1
Q: heey! WYYD if one of ur mates..supposidly like u more than a friend?<br>A: if i just want friendship i would let her know (:,0
Q: HELLLOOOOOOOO SEXY!!!!!!!!!!!!!!!! WHATS UP BABY???????? r r XOXOXOXOXOOXOXOXOX MOSTLY KISSED THOUGH  ;D<br>A: what's up smexy ;D,1
Q: Heloooo hot stufff (;  how are yaa? ;D<br>A: i'm great ;D hbu chelle? u2665,0
Q: Herlooo (;  Hahaha. How are you?? are u feeling lonely yet being home alone? (;<br>A: yeaah ;D wanna come in?,0
Q: hey &quot;boyfriend&quot; hehe<3<br>A: (; <3,0
Q: Hey (;<br>A: heey (;,0
Q: Hey :D<br>A: Heey :D,0
Q: HEY :D<br>A: heey :P,0
Q: hey ;] i gotta go so ill be one at 7:15 or 7:30 so stay on here ;]<br>A: aww ok <3,0
Q: HEY ^_^ I love you buddy! <3 hee hee :]<br>A: ILYToo :D,0
Q: Hey buddeh :D<br>A: heey ;D,0
Q: hey do you have a cell??<br>A: yup  a nokia 5800 :P,0
Q: hey do you have a hairy ass i would love to put my tounge deep in you<br>A: EWW! dude get a life!,1
Q: hey do you know who this is??<br>A: if you want me to know juts dont ask as &quot;anonymously&quot; -.-,0
Q: hey follow back? ;)<br>A: i was already following you bahaha :P,0
Q: hey havent talked to you in a while lol ;D<br>A: ;D,0
Q: Hey Smexy  been to the Gym recently ;D<br>A: yeah ;D,0
Q: Hey smexy wanna fuck?? How bout we do some 69 all night long? Sounds good k I&#039;ll be in your bed waiting sexy bitch! ;D<br>A: NO! i'm not a whore! fuck yourself you stupid fucking bitch!,1
Q: Hey there baby!(;<br>A: heey ;D,0
Q: hey why is some of your messages in spanish<br>A: because i'm colombian :P i speak spanish,0
Q: hey you ;]<br>A: ;D,0
Q: Hey! What&#039;s up? ;)<br>A: listening music (; hbu?,0
Q: heyy :)) x<br>A: hey! ;D,0
Q: Heyy why do u think ur ugly? its nice to say ur ugly? u are meant to feel good about urself which u should because ur not ugly &amp; why did u put &#039;ask for a kiss&#039; on twitter haha okay kiss me ;)<br>A: idk :P about myself :/.. got you there --> *kiss* ;D,0
Q: heyy<br>A: heey :D,0
Q: Hi baby how are u husband?<br>A: husband? you wish haha (;,0
Q: Hi!(:<br>A: (;,0
Q: Hiii  lets start asking some questions...how old are yuu?<br>A: i'm 14,0
Q: hiya SEXY!!<br>A: hiya smexy ;D,0
Q: Hmm.... first word of twitter name.. Biebers.   guess now? (;<br>A: hahahahahaha ;D,0
Q: hola eres un loco?? D:r<br>A: si xDD soy un psicopata xDD,0
Q: holaaa :D como andas?<br>A: bieen :D,0
Q: Holaaaa :) jajaja u2665 Todo bienn ? :P<br>A: haha si xD preguntame locuras xD,0
Q: how are u mauriceeeeeeeeeeeeeeeeeeeeee? (;<br>A: boreeed,0
